Membership_ID,Age_Group,Games_Attended,Seasonal_Pass,Customer_Region
10018009,18-25,8,False,Canada
10028075,26-40,4,False,Canada
10037595,18-25,3,False,Canada
80874488,18-25,2,False,Canada
37683118,41-60,8,False,Canada
62483924,41-60,6,False,Canada
10023481,18-25,2,False,Canada
10021866,18-25,8,False,Canada
35307500,<18,2,False,Canada
10000142,18-25,2,False,Canada
56720834,26-40,3,False,Canada
10018855,26-40,4,False,Canada
10023199,26-40,8,False,Canada
66295339,26-40,4,False,Canada
19086823,26-40,8,False,Canada
74639321,18-25,8,False,Canada
80633033,41-60,3,False,Canada
63614894,18-25,18,True,Canada
10033941,26-40,2,False,Canada
01551061,18-25,3,False,USA
10033851,18-25,6,False,Canada
75041247,41-60,1,False,Canada
10026477,18-25,7,False,Canada
10032011,18-25,2,False,Canada
10018668,18-25,5,False,Canada
69208374,41-60,7,False,Canada
10038640,<18,4,False,Canada
94804314,18-25,5,False,Canada
10002581,18-25,2,False,Canada
10019920,18-25,8,False,Canada
10004819,26-40,2,False,Canada
10003846,18-25,8,False,Canada
10038770,18-25,21,True,Canada
49000859,60+,6,False,Canada
93535124,60+,7,False,Canada
58591279,18-25,6,False,USA
10033522,18-25,4,False,Canada
10012642,<18,6,False,Canada
10034287,41-60,2,False,Canada
10006281,26-40,25,True,Canada
10042699,26-40,7,False,Canada
10009189,26-40,5,False,Canada
10023565,26-40,7,False,Canada
33019882,18-25,1,False,Canada
10030402,26-40,7,False,Canada
13736580,18-25,6,False,Canada
10042310,18-25,7,False,Canada
10003434,18-25,2,False,Canada
93370517,26-40,5,False,USA
10008440,18-25,5,False,Canada
10027868,41-60,1,False,Canada
10042045,18-25,16,True,Canada
48196251,60+,3,False,Canada
10000944,18-25,7,False,Canada
34230780,41-60,3,False,Canada
71325853,41-60,8,False,Canada
10011606,26-40,7,False,Canada
10009926,26-40,1,False,Canada
10031202,41-60,7,False,Canada
04195925,18-25,1,False,Canada
10019005,18-25,4,False,Canada
10026305,26-40,6,False,USA
10040177,41-60,5,False,Canada
10009505,18-25,3,False,Canada
10079814,26-40,1,False,Canada
10000072,18-25,6,False,Canada
10023298,18-25,4,False,Canada
10032315,18-25,7,False,USA
10034381,18-25,7,False,India
10026131,26-40,8,False,Canada
97285204,18-25,7,False,Canada
10001299,18-25,7,False,Canada
10039374,18-25,3,False,Canada
10028202,<18,1,False,Canada
10001441,18-25,7,False,South Korea
10044239,41-60,1,False,Canada
10023468,18-25,24,True,Canada
10039462,41-60,7,False,Canada
69398737,26-40,4,False,Canada
60649087,18-25,8,False,India
10014240,<18,7,False,Canada
10000373,41-60,1,False,USA
61642122,41-60,8,False,Canada
10034777,<18,5,False,Canada
10005422,26-40,2,False,USA
79220633,26-40,8,False,Canada
10017174,26-40,6,False,USA
10017011,18-25,6,False,Canada
10009819,41-60,3,False,Canada
36849071,60+,8,False,Canada
10031783,<18,4,False,Canada
02083124,18-25,3,False,Canada
10043439,26-40,21,True,Canada
10015175,18-25,5,False,Canada
10011264,18-25,4,False,Canada
10042330,18-25,6,False,Canada
48387599,26-40,5,False,Japan
10020501,41-60,8,False,Canada
10003919,18-25,2,False,Canada
10018137,18-25,1,False,Canada
10016603,<18,2,False,Canada
10004399,41-60,23,True,Canada
10033439,18-25,6,False,Canada
95805158,26-40,8,False,Canada
81938907,18-25,8,False,Canada
10003691,18-25,8,False,Canada
96397412,26-40,8,False,Canada
10034406,41-60,1,False,Canada
17496303,18-25,8,False,Canada
45176441,41-60,6,False,Canada
25192988,18-25,7,False,Canada
10011706,18-25,3,False,Canada
10027750,41-60,2,False,Canada
05553015,26-40,6,False,Canada
47591632,<18,8,False,Canada
10005170,18-25,1,False,Canada
13517130,26-40,7,False,Canada
10035700,<18,4,False,Canada
83525186,<18,4,False,Canada
10026283,18-25,8,False,Canada
69392359,18-25,4,False,Canada
10008496,18-25,8,False,USA
10040637,18-25,8,False,Canada
10011554,18-25,7,False,Canada
10040370,60+,4,False,Canada
42240647,18-25,1,False,Canada
10021577,18-25,1,False,Canada
72710744,18-25,25,True,Canada
10008682,18-25,1,False,China
99076306,<18,6,False,Canada
10030164,18-25,2,False,Canada
80685124,18-25,7,False,USA
10041349,41-60,1,False,Canada
10033931,18-25,4,False,Canada
10027984,26-40,29,True,Canada
10121038,<18,3,False,Canada
10031650,26-40,6,False,Canada
10015592,18-25,2,False,Canada
10038995,<18,3,False,Canada
31533686,18-25,1,False,Canada
33709055,18-25,5,False,Canada
10024820,26-40,5,False,Canada
65426776,18-25,3,False,Canada
10022531,18-25,7,False,Canada
10002926,18-25,5,False,Canada
10038137,26-40,7,False,USA
10029076,60+,5,False,Canada
10015648,18-25,5,False,Canada
20724258,60+,7,False,Canada
10011718,26-40,1,False,Canada
86770459,26-40,7,False,Canada
10024684,18-25,5,False,USA
10006438,41-60,6,False,Canada
09403701,18-25,8,False,USA
01233388,18-25,1,False,Canada
10042431,18-25,7,False,Canada
10008828,18-25,4,False,Canada
10022919,26-40,4,False,Canada
10042344,26-40,1,False,Canada
10007952,18-25,2,False,Canada
25505543,18-25,2,False,Canada
88271556,41-60,4,False,Canada
01086265,60+,7,False,Canada
10024977,18-25,3,False,Canada
10003169,60+,2,False,Canada
10025968,18-25,16,True,Canada
10010649,18-25,7,False,Canada
10023312,18-25,7,False,Canada
10016663,26-40,1,False,Canada
10039507,18-25,8,False,Canada
10023893,26-40,6,False,Canada
10028025,26-40,5,False,Canada
10032744,18-25,5,False,Canada
64554546,26-40,2,False,Canada
10002045,18-25,4,False,Canada
10009207,18-25,5,False,Canada
10032081,18-25,4,False,Canada
75241602,18-25,4,False,Canada
01837878,18-25,4,False,China
04478739,18-25,6,False,Canada
06079807,26-40,5,False,Canada
10019567,26-40,4,False,Canada
10004129,41-60,8,False,Canada
10014343,18-25,2,False,USA
10043606,26-40,6,False,Canada
10002366,41-60,7,False,Canada
10004857,18-25,8,False,Canada
10044002,26-40,5,False,Canada
10039014,18-25,2,False,Canada
08183806,18-25,6,False,Canada
10090483,18-25,6,False,Canada
07072465,41-60,1,False,Canada
10025215,18-25,3,False,Canada
10023806,<18,8,False,Canada
10007380,18-25,2,False,Canada
10034891,<18,6,False,Canada
61618581,18-25,2,False,Canada
01548622,60+,7,False,Canada
46263658,18-25,7,False,Canada
10004300,18-25,2,False,Canada
10030416,18-25,5,False,Canada
04079289,26-40,3,False,Canada
10016957,26-40,8,False,Canada
10021028,18-25,8,False,Canada
19298423,26-40,1,False,Canada
95596943,41-60,1,False,Canada
18713879,<18,1,False,Canada
69951574,<18,1,False,Canada
66217091,18-25,3,False,Canada
10032320,18-25,1,False,USA
10017199,18-25,1,False,Canada
94220339,18-25,1,False,Canada
10034366,18-25,18,True,Canada
10040271,41-60,5,False,Canada
10035042,26-40,8,False,Canada
98924543,60+,7,False,Canada
10041182,18-25,5,False,Canada
10022277,18-25,25,True,Canada
91997329,26-40,7,False,Canada
10034863,41-60,7,False,USA
10022916,18-25,4,False,Canada
03855321,18-25,5,False,Canada
98332726,18-25,3,False,USA
76101420,18-25,7,False,Canada
10000393,60+,2,False,Canada
10009404,<18,1,False,USA
93501932,26-40,7,False,Canada
58838018,18-25,1,False,Canada
10026717,18-25,2,False,Canada
10039513,60+,7,False,Canada
10009200,18-25,1,False,Canada
81507288,26-40,4,False,Canada
10038465,41-60,4,False,Canada
10030104,18-25,2,False,Canada
10014692,26-40,28,True,Canada
68608842,18-25,8,False,Canada
54174415,41-60,8,False,Canada
50211007,26-40,4,False,Canada
10007593,18-25,7,False,Canada
67955872,41-60,8,False,Canada
10002096,18-25,5,False,Canada
10041936,18-25,7,False,Canada
68425410,26-40,1,False,Canada
10001140,18-25,4,False,Canada
10003478,60+,7,False,Canada
11540546,26-40,4,False,USA
16399730,18-25,1,False,Canada
10022739,18-25,3,False,Canada
16184967,41-60,7,False,India
10027066,26-40,6,False,Canada
10032386,18-25,4,False,Canada
10019439,26-40,4,False,Canada
31587599,18-25,5,False,Canada
10015749,18-25,3,False,Canada
10012964,18-25,2,False,Canada
10014369,41-60,2,False,Canada
10020398,18-25,2,False,Canada
10008231,18-25,27,True,Canada
07611540,<18,7,False,Canada
10039256,41-60,17,True,Canada
10016049,18-25,3,False,Canada
76538781,18-25,4,False,USA
10033443,41-60,2,False,Canada
10027843,18-25,2,False,Canada
40307073,26-40,6,False,Canada
10039810,<18,7,False,Canada
10032532,18-25,6,False,Canada
10010746,18-25,4,False,Canada
10005748,26-40,2,False,Canada
10013876,18-25,5,False,USA
10025518,18-25,29,True,Canada
10016885,26-40,8,False,Canada
22027183,18-25,6,False,Canada
27902297,18-25,7,False,Canada
10006358,18-25,21,True,Canada
96352796,26-40,1,False,Canada
14911493,26-40,3,False,Canada
10001537,<18,8,False,Canada
10042183,41-60,22,True,Canada
10044419,18-25,4,False,Canada
81242491,18-25,4,False,Canada
26212904,18-25,7,False,Canada
40654721,<18,6,False,Canada
10009019,<18,4,False,Canada
10009689,<18,8,False,Canada
10021092,18-25,3,False,Canada
03646422,41-60,1,False,Canada
10025318,26-40,2,False,Canada
33273326,41-60,3,False,Canada
26514760,41-60,4,False,Canada
10014275,26-40,17,True,Canada
10043560,18-25,7,False,Canada
77961734,41-60,19,True,Canada
21567864,18-25,1,False,Canada
81437755,<18,5,False,Canada
10030324,26-40,2,False,Canada
10014285,60+,7,False,Canada
99412792,26-40,1,False,Canada
94281441,18-25,16,True,Canada
10015956,18-25,1,False,Canada
10042289,18-25,19,True,Canada
45665721,26-40,7,False,Canada
23839517,26-40,6,False,Canada
10002791,18-25,6,False,Canada
10038538,18-25,1,False,Canada
10014893,26-40,3,False,Canada
17338823,26-40,28,True,Canada
10041238,18-25,3,False,Canada
10003205,18-25,1,False,Canada
10009358,18-25,5,False,Canada
10025787,26-40,4,False,China
21801392,18-25,6,False,Canada
10021150,18-25,8,False,Canada
19504253,18-25,1,False,Canada
10036637,41-60,1,False,Canada
10028595,18-25,3,False,Canada
10017182,18-25,5,False,Canada
33874754,26-40,2,False,Canada
10028817,60+,3,False,Canada
45797214,18-25,4,False,USA
10008932,18-25,23,True,Canada
85896531,26-40,6,False,USA
10036612,18-25,5,False,Canada
46299126,26-40,2,False,Canada
08428777,18-25,7,False,Canada
05357094,18-25,6,False,Canada
09423184,26-40,1,False,Canada
91706684,18-25,1,False,Canada
10002228,41-60,7,False,Canada
10032485,26-40,4,False,Canada
10010690,41-60,2,False,Canada
09358472,26-40,5,False,Canada
10011521,<18,4,False,Canada
42310791,18-25,8,False,Canada
10036905,18-25,1,False,Canada
52074612,26-40,8,False,Canada
10005154,18-25,5,False,Canada
10024848,18-25,6,False,Canada
10028052,26-40,3,False,Canada
10010616,18-25,5,False,Canada
10006196,18-25,5,False,Canada
10022994,<18,1,False,Canada
10041006,26-40,2,False,Canada
10007813,18-25,16,True,Canada
10000318,18-25,1,False,USA
10012531,18-25,2,False,Canada
10039997,26-40,18,True,Canada
10025579,18-25,1,False,Canada
10037761,18-25,1,False,Canada
10019652,26-40,2,False,Canada
17124273,18-25,7,False,USA
68580223,26-40,5,False,Canada
10031813,26-40,29,True,Canada
34444665,41-60,4,False,Canada
10029095,18-25,1,False,Canada
10030742,26-40,17,True,USA
10043123,18-25,2,False,Canada
52781675,26-40,8,False,Canada
10027599,26-40,4,False,Canada
19773969,18-25,5,False,Canada
26388304,26-40,5,False,Canada
10029576,18-25,5,False,Canada
10005219,18-25,7,False,Canada
10041254,26-40,1,False,Canada
40602149,26-40,5,False,USA
10028033,18-25,5,False,Canada
08957802,18-25,7,False,Canada
10030871,18-25,3,False,Canada
44022128,26-40,2,False,Canada
17573348,18-25,3,False,Canada
10028041,26-40,28,True,Canada
01487119,26-40,4,False,USA
10025967,18-25,2,False,USA
18685424,60+,2,False,Canada
10000147,18-25,4,False,Canada
10010014,18-25,3,False,Canada
10023793,18-25,3,False,Canada
10037453,26-40,4,False,Canada
10002390,<18,1,False,Canada
10010677,26-40,2,False,Canada
10020450,26-40,4,False,Canada
10021310,41-60,2,False,Canada
10042381,18-25,7,False,Canada
46318460,26-40,3,False,Canada
10009746,18-25,8,False,Canada
90929819,26-40,8,False,Canada
67055959,41-60,3,False,Canada
10006774,26-40,2,False,Canada
89075559,<18,7,False,Canada
20648160,18-25,7,False,Canada
10016657,<18,2,False,Canada
10043290,26-40,25,True,Canada
10028603,26-40,6,False,Canada
93492691,<18,1,False,Canada
33680303,18-25,8,False,Canada
10004177,<18,7,False,Canada
95265077,18-25,4,False,Canada
39975223,<18,6,False,Canada
10024232,<18,1,False,Canada
10039496,18-25,1,False,Canada
72772032,26-40,2,False,Canada
98984660,<18,4,False,Canada
51064865,18-25,3,False,Canada
74589012,26-40,2,False,Canada
51394344,60+,20,True,Canada
10037863,26-40,3,False,Canada
10041856,18-25,1,False,Canada
03210696,41-60,3,False,Canada
10029082,41-60,4,False,Canada
61841886,26-40,18,True,Canada
10021711,41-60,4,False,Canada
10024465,41-60,3,False,Canada
10044138,26-40,7,False,Canada
77529299,18-25,2,False,Canada
29859793,26-40,4,False,South Korea
82095459,26-40,7,False,USA
75995054,18-25,6,False,Canada
82061922,26-40,4,False,USA
10020037,18-25,8,False,Canada
10031140,26-40,1,False,Canada
73121402,26-40,4,False,Canada
54318531,26-40,3,False,USA
10003880,26-40,3,False,Canada
10038414,18-25,1,False,Canada
10033773,26-40,2,False,Canada
10006011,60+,8,False,Canada
10007404,18-25,8,False,USA
10008108,18-25,2,False,USA
10039588,18-25,4,False,Canada
10019696,18-25,1,False,Canada
41624866,26-40,1,False,Canada
10035134,41-60,20,True,Canada
10022679,18-25,3,False,Canada
10025554,18-25,4,False,Canada
95786693,18-25,4,False,Canada
10032968,18-25,5,False,Canada
45800919,41-60,6,False,Canada
10033935,60+,8,False,Canada
36132565,26-40,4,False,Canada
10002854,18-25,1,False,Canada
90015548,26-40,4,False,Canada
85810570,18-25,7,False,Canada
99309923,41-60,8,False,Canada
10164074,41-60,5,False,Canada
10022572,26-40,3,False,Canada
88841931,41-60,15,True,Canada
97083944,18-25,8,False,Canada
10022322,18-25,2,False,Canada
10004934,41-60,1,False,Canada
10015179,18-25,8,False,Canada
15997149,18-25,5,False,Canada
10022751,18-25,2,False,Canada
49996995,<18,3,False,Canada
10019778,26-40,5,False,Canada
02731180,26-40,6,False,Canada
42279521,26-40,5,False,Canada
10002088,41-60,8,False,Canada
10000967,18-25,6,False,Canada
10015965,26-40,20,True,Canada
10007166,18-25,3,False,Canada
87326428,26-40,8,False,Canada
26927411,26-40,1,False,Canada
10024997,<18,7,False,Canada
10040044,26-40,3,False,Canada
81759506,18-25,2,False,Canada
10028026,18-25,5,False,Canada
10034924,18-25,8,False,Canada
10006786,18-25,2,False,USA
10023683,26-40,7,False,Canada
10009850,18-25,5,False,Canada
10029015,18-25,1,False,Canada
52058921,26-40,8,False,USA
44819488,<18,7,False,Canada
79721017,41-60,8,False,Canada
10024064,26-40,5,False,Canada
10029438,18-25,6,False,Canada
10004532,26-40,1,False,Canada
04438562,18-25,6,False,Canada
10034756,41-60,2,False,Canada
10005366,26-40,27,True,Canada
46519034,<18,5,False,Canada
18373240,41-60,2,False,Canada
10017527,26-40,1,False,Canada
10007161,18-25,2,False,Canada
10027686,26-40,4,False,Canada
17020284,<18,4,False,Canada
10024609,41-60,5,False,Canada
10030103,18-25,27,True,Canada
32747825,<18,8,False,Canada
10021081,<18,7,False,Canada
10016038,18-25,7,False,USA
10015271,18-25,2,False,Canada
10018728,18-25,7,False,USA
06141599,41-60,7,False,Canada
89739416,<18,7,False,Canada
10002627,26-40,7,False,Canada
64085954,26-40,6,False,Canada
90115011,60+,3,False,Canada
52969775,18-25,8,False,Canada
70674905,18-25,4,False,Canada
10004324,26-40,8,False,USA
10012654,18-25,2,False,Canada
42552991,18-25,6,False,Canada
10040076,41-60,4,False,Canada
93407475,41-60,17,True,Canada
10005703,<18,5,False,Canada
10025349,60+,2,False,Canada
10009222,41-60,20,True,Canada
10008039,18-25,4,False,Japan
10014073,18-25,7,False,Canada
10025319,18-25,4,False,Canada
10043128,18-25,2,False,Canada
10011617,18-25,7,False,USA
10018200,18-25,4,False,USA
10018456,18-25,3,False,Canada
58858262,18-25,4,False,Canada
10042837,18-25,1,False,Canada
10025646,18-25,2,False,Canada
10022720,18-25,5,False,Canada
10041140,18-25,2,False,Canada
10042010,26-40,2,False,Canada
10013933,18-25,28,True,Canada
10042071,<18,7,False,Canada
10044405,18-25,18,True,Canada
10008588,26-40,4,False,USA
10017909,26-40,7,False,Canada
10042281,26-40,7,False,Canada
10021861,<18,5,False,Canada
10019585,26-40,22,True,USA
31841571,18-25,2,False,Canada
10280111,18-25,1,False,Canada
10026396,26-40,2,False,Canada
10023164,26-40,15,True,Canada
97533105,26-40,8,False,Canada
14967558,18-25,7,False,Canada
73352521,41-60,7,False,India
10031223,18-25,5,False,USA
10027081,26-40,6,False,Canada
50097466,18-25,6,False,Canada
10037860,<18,2,False,Canada
10020194,18-25,8,False,Canada
05507553,26-40,8,False,Canada
02858691,18-25,1,False,Canada
10036933,18-25,7,False,Canada
44407955,<18,3,False,South Korea
10018260,41-60,8,False,Canada
70875794,<18,1,False,Canada
39585165,26-40,8,False,Canada
10016569,26-40,3,False,Canada
75616085,41-60,8,False,Canada
10004825,41-60,22,True,Canada
10037288,18-25,6,False,Canada
10018662,41-60,7,False,Canada
10039523,18-25,7,False,Canada
10024462,41-60,4,False,Canada
83885844,18-25,21,True,Canada
10000084,18-25,8,False,Canada
10005416,41-60,2,False,Canada
10009080,60+,4,False,Canada
10009230,26-40,5,False,Canada
56468004,18-25,7,False,Canada
10034537,18-25,7,False,Canada
68073450,18-25,3,False,Canada
11746531,<18,5,False,Canada
10018493,18-25,7,False,USA
10009778,60+,2,False,USA
10007438,26-40,6,False,Canada
64750244,<18,7,False,Canada
10019742,18-25,5,False,Canada
40967432,<18,3,False,USA
46035820,18-25,8,False,Canada
10021908,26-40,8,False,USA
10004387,41-60,2,False,Canada
10034802,18-25,7,False,Canada
29250030,26-40,6,False,Canada
10037909,18-25,5,False,Canada
10041512,18-25,1,False,Canada
06646491,26-40,7,False,Canada
10015413,18-25,1,False,Canada
14365755,18-25,6,False,Canada
26035365,18-25,3,False,Canada
10023181,18-25,8,False,Canada
10029473,18-25,8,False,Canada
10033702,<18,6,False,Canada
10002076,18-25,1,False,Canada
10002948,18-25,8,False,Canada
10001859,18-25,2,False,Canada
10018017,18-25,4,False,Canada
10037253,18-25,5,False,Canada
30433300,18-25,1,False,Canada
99222900,26-40,3,False,Canada
74886986,41-60,19,True,Canada
10004277,18-25,8,False,Canada
10029416,18-25,4,False,Canada
91379303,18-25,4,False,Canada
83029093,18-25,3,False,USA
10006378,26-40,1,False,Canada
17810143,60+,20,True,Canada
87761983,41-60,1,False,Canada
10011896,41-60,29,True,Canada
10006755,18-25,3,False,Canada
43818150,26-40,1,False,Canada
10040974,18-25,3,False,Canada
10033334,41-60,4,False,Canada
10019785,18-25,5,False,Canada
10022534,26-40,6,False,Canada
75418253,<18,7,False,Canada
10031803,18-25,1,False,Canada
10024499,18-25,4,False,Canada
22593418,18-25,8,False,Canada
10029142,18-25,26,True,Canada
10029180,26-40,1,False,Canada
10022117,18-25,25,True,Canada
10026835,41-60,8,False,Canada
10019353,26-40,4,False,Canada
21402638,41-60,7,False,Canada
10004134,60+,5,False,USA
10002569,18-25,3,False,Canada
53647145,41-60,8,False,Canada
10000843,60+,7,False,Canada
10010996,18-25,8,False,Canada
10044258,26-40,2,False,Canada
47680241,26-40,4,False,Canada
41829139,41-60,7,False,Canada
10011540,18-25,24,True,Canada
10040062,<18,4,False,Canada
67736270,26-40,8,False,USA
52875632,41-60,4,False,Canada
95160396,18-25,3,False,Canada
83819410,41-60,6,False,Canada
10041079,18-25,8,False,Canada
10022206,18-25,8,False,Canada
10013585,18-25,6,False,Canada
10040077,41-60,4,False,Canada
10004304,18-25,3,False,Canada
10035440,41-60,1,False,Canada
10010946,18-25,23,True,Canada
10006416,18-25,1,False,Canada
10024140,18-25,8,False,Canada
97869607,26-40,8,False,Canada
28903914,60+,8,False,Canada
35678896,26-40,8,False,Canada
10041665,18-25,4,False,Canada
99347813,18-25,7,False,Canada
49511686,26-40,3,False,Canada
10031729,41-60,2,False,Canada
10008493,26-40,7,False,Canada
29991670,18-25,2,False,Canada
10008264,41-60,8,False,Canada
10029764,18-25,6,False,Canada
51407338,18-25,3,False,Canada
05463361,18-25,4,False,USA
10020491,18-25,7,False,Canada
10043798,26-40,1,False,Canada
10009391,18-25,4,False,Canada
28111874,41-60,6,False,Canada
10022439,<18,5,False,Canada
31674908,<18,7,False,Canada
10042730,18-25,3,False,Canada
20278175,18-25,7,False,Canada
10044194,18-25,1,False,Canada
10027893,18-25,5,False,UK
10011513,41-60,2,False,Canada
10010368,26-40,7,False,Canada
10031302,18-25,4,False,Canada
33389232,18-25,6,False,Canada
54084362,18-25,8,False,Canada
57714542,18-25,5,False,Canada
10019350,<18,5,False,Canada
23205141,41-60,7,False,Canada
14486085,26-40,7,False,Canada
10008259,18-25,3,False,Canada
10017145,60+,1,False,Canada
10020926,60+,4,False,India
10042816,18-25,5,False,Canada
53951394,<18,2,False,Canada
40809527,18-25,6,False,Canada
40859880,18-25,2,False,Canada
10038775,18-25,2,False,Canada
10027576,18-25,7,False,USA
10040392,26-40,2,False,Canada
10007384,26-40,8,False,Canada
10020190,18-25,2,False,Canada
10023359,<18,7,False,Canada
10015277,26-40,3,False,Canada
87211152,18-25,5,False,USA
10028827,<18,2,False,Canada
10025649,18-25,5,False,Canada
10023579,18-25,5,False,India
13580023,18-25,8,False,Canada
10039759,18-25,4,False,Canada
79723666,18-25,2,False,Canada
10032282,<18,3,False,India
41011849,41-60,3,False,Canada
68120787,26-40,2,False,Canada
80903252,<18,1,False,Canada
10000953,18-25,8,False,Canada
65113139,41-60,6,False,Canada
10008217,41-60,8,False,Canada
10004101,26-40,2,False,Canada
10003479,18-25,8,False,Canada
60148618,26-40,2,False,Canada
10014330,<18,4,False,Canada
10034752,26-40,8,False,Canada
10026685,26-40,2,False,Canada
25873310,26-40,8,False,Canada
10019741,41-60,5,False,China
10018336,18-25,6,False,Canada
95360269,26-40,1,False,Canada
10019841,60+,4,False,Canada
10001189,18-25,20,True,Canada
50510690,41-60,1,False,Japan
10005412,18-25,7,False,USA
10032755,18-25,8,False,Canada
10008115,26-40,6,False,Canada
10029698,41-60,4,False,Canada
10022355,18-25,7,False,Canada
10005510,<18,1,False,Canada
28234980,<18,6,False,Canada
10026025,18-25,1,False,Canada
98963143,26-40,5,False,Canada
10022256,41-60,7,False,Canada
03969551,18-25,3,False,Canada
63174106,<18,6,False,Canada
97794032,26-40,4,False,Canada
10003026,18-25,4,False,Canada
10007996,26-40,18,True,Canada
10003515,18-25,18,True,Canada
10041072,26-40,28,True,Canada
10014460,26-40,4,False,Canada
60849038,18-25,6,False,Canada
12594303,<18,1,False,Canada
66767063,18-25,1,False,Japan
71622126,41-60,7,False,Canada
10041184,26-40,15,True,Canada
10006347,18-25,6,False,Canada
10027416,18-25,7,False,Canada
10030887,41-60,8,False,Canada
10005228,18-25,5,False,Canada
10005814,18-25,8,False,Canada
18301367,41-60,4,False,Canada
10019202,18-25,3,False,Canada
11596430,26-40,6,False,Canada
10004162,18-25,4,False,Canada
45875130,41-60,1,False,Japan
10016266,18-25,3,False,Canada
10001404,18-25,1,False,South Korea
10026933,18-25,1,False,Canada
19964111,<18,1,False,Canada
10012444,<18,2,False,Canada
10012916,41-60,6,False,Canada
10002725,<18,3,False,Canada
10031438,18-25,5,False,Canada
86103315,18-25,2,False,Canada
10016679,26-40,8,False,Canada
10017987,26-40,2,False,Canada
10031033,18-25,4,False,Canada
10041400,60+,3,False,Canada
10030999,26-40,1,False,USA
10018380,60+,7,False,Canada
10030337,<18,4,False,Canada
10026205,18-25,1,False,Canada
10021981,18-25,5,False,Canada
10020758,26-40,1,False,Canada
45217254,41-60,4,False,Canada
10023106,18-25,3,False,Canada
61854592,26-40,2,False,South Korea
10017312,<18,29,True,Canada
75015415,26-40,1,False,Canada
47082407,26-40,4,False,Canada
10035176,26-40,8,False,Canada
10040053,18-25,2,False,Canada
10013979,26-40,6,False,Canada
10015110,18-25,7,False,Canada
74823830,18-25,5,False,Canada
10017216,18-25,5,False,Canada
33677843,<18,3,False,Canada
10003266,26-40,4,False,Canada
10043088,26-40,3,False,Canada
43059461,26-40,1,False,Canada
10023361,26-40,3,False,Canada
10025635,26-40,5,False,Canada
10025581,18-25,3,False,Canada
77799148,26-40,7,False,Canada
10013787,41-60,2,False,Canada
10010102,26-40,6,False,Canada
10038409,18-25,8,False,Canada
10027914,18-25,5,False,Canada
50279006,18-25,5,False,Canada
10023065,<18,3,False,Canada
06470986,41-60,2,False,Canada
10034982,26-40,3,False,Canada
10012933,18-25,1,False,Canada
10018608,18-25,8,False,Canada
10000467,18-25,3,False,Canada
67638548,18-25,7,False,Canada
10018448,60+,7,False,Canada
48477174,18-25,30,True,Canada
77938188,<18,4,False,USA
53628813,41-60,7,False,USA
65140724,<18,3,False,Canada
10009993,41-60,5,False,Canada
10024741,26-40,6,False,Canada
10021585,41-60,8,False,Canada
10030537,18-25,1,False,Canada
10039895,26-40,27,True,Canada
10012411,26-40,6,False,Canada
10007022,41-60,8,False,Canada
10010980,<18,4,False,Canada
71396737,18-25,4,False,Canada
93248443,26-40,5,False,Canada
95689926,<18,29,True,Canada
76844391,26-40,7,False,Canada
10012858,18-25,6,False,Canada
10008761,18-25,3,False,USA
10026207,18-25,3,False,USA
27151511,26-40,1,False,Canada
71456293,18-25,2,False,Canada
10041643,18-25,3,False,Canada
10006772,41-60,8,False,Canada
10022956,26-40,29,True,Canada
78938723,18-25,1,False,Canada
10033483,26-40,16,True,Canada
31277231,18-25,2,False,USA
10017630,<18,28,True,Canada
10029817,18-25,6,False,Canada
19019106,18-25,6,False,Canada
33096060,18-25,8,False,Canada
99713266,18-25,6,False,Canada
10019078,18-25,22,True,Canada
10006079,41-60,2,False,Canada
10030607,<18,1,False,Canada
90489130,41-60,2,False,Canada
10032146,18-25,8,False,Canada
91520514,41-60,1,False,Canada
31337588,18-25,4,False,Canada
10023266,18-25,1,False,Canada
64674675,<18,5,False,Canada
10022421,41-60,30,True,Canada
10016894,41-60,3,False,Canada
10028224,18-25,4,False,Canada
24563844,18-25,4,False,Canada
10008239,18-25,7,False,Canada
10025730,41-60,28,True,Canada
42578581,18-25,1,False,Canada
26048799,41-60,6,False,Canada
10035145,18-25,5,False,USA
10013395,26-40,6,False,Canada
88808517,41-60,8,False,USA
11530345,18-25,27,True,Canada
56027081,18-25,6,False,Canada
10043543,18-25,7,False,Canada
10000633,18-25,4,False,Canada
10040928,26-40,8,False,Canada
10043020,18-25,3,False,Canada
10011616,18-25,8,False,Canada
10003337,26-40,8,False,Canada
70933701,41-60,6,False,Canada
84437584,41-60,3,False,Canada
93868218,18-25,8,False,South Korea
10010622,18-25,8,False,Canada
39909691,18-25,5,False,Canada
10002774,26-40,4,False,USA
10028548,26-40,5,False,Japan
10022077,18-25,3,False,Canada
04599480,<18,7,False,Canada
10032224,26-40,8,False,Canada
10024316,26-40,2,False,Canada
28958558,<18,2,False,Canada
10014409,41-60,3,False,Canada
10020165,41-60,20,True,Canada
10024778,41-60,4,False,USA
85169729,41-60,8,False,Canada
42260187,26-40,2,False,Canada
10003061,41-60,8,False,Canada
10032438,41-60,4,False,Canada
10011674,18-25,3,False,Canada
86739530,<18,1,False,Canada
10028588,<18,4,False,Canada
10023739,41-60,7,False,Canada
10017567,26-40,2,False,Canada
23073158,26-40,6,False,Canada
15664888,26-40,3,False,Canada
10017705,41-60,2,False,Canada
10027347,18-25,4,False,Canada
